id|title|releaseDate|storeReleaseDate|FinalPrice|OriginalPrice|PriceDiscountPercentage|PriceDiscountAmount|PriceCurrency|productState|storeLink|Developer|Publisher|OperatingSystem1|OperatingSystem2|OperatingSystem3|Tag1|Tag2|Tag3|Tag4|Tag5|Tag6|Tag7|Tag8|Tag9|Tag10
^1678779214^|^Terminator: Dark Fate - Defiance^|^2024-02-21^|^2024-02-21^|^33.99^|^39.99^|^-15.0^|^6.00^|^USD^|^default^|^https://www.gog.com/en/game/terminator_dark_fate_defiance^|^Slitherine Ltd.^|^Slitherine Ltd.^|^windows^|^^|^^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Horror', 'slug': 'horror'}^|^{'name': 'Management', 'slug': 'management'}^|^{'name': 'Tactical', 'slug': 'tactical'}^|^{'name': 'Real-Time', 'slug': 'real-time'}^|^{'name': 'War', 'slug': 'war'}^
^1950574400^|^RoboCop: Rogue City^|^2024-02-11^|^2024-02-22^|^24.99^|^49.99^|^-50.0^|^25.00^|^USD^|^default^|^https://www.gog.com/en/game/robocop_rogue_city^|^Teyon^|^Nacon^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Violent', 'slug': 'violent'}^|^{'name': 'Gore', 'slug': 'gore'}^|^{'name': 'FPS', 'slug': 'fps'}^|^{'name': 'Mature', 'slug': 'mature'}^|^{'name': 'Shooter', 'slug': 'shooter'}^
^1122895100^|^Love n Life: Lucky Teacher^|^2024-01-31^|^2024-01-31^|^5.99^|^5.99^|^^|^0.00^|^USD^|^default^|^https://www.gog.com/en/game/love_n_life_lucky_teacher^|^Reborn Entertainment^|^MediBang Games^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Choices Matter', 'slug': 'choices-matter'}^|^{'name': 'Visual Novel', 'slug': 'visual-novel'}^|^{'name': 'Sexual Content', 'slug': 'sexual-content'}^|^{'name': 'Nudity', 'slug': 'nudity'}^|^{'name': 'Mature', 'slug': 'mature'}^|^{'name': 'NSFW', 'slug': 'nsfw'}^|^{'name': 'Dating Sim', 'slug': 'dating-sim'}^|^{'name': 'Hentai', 'slug': 'hentai'}^
^1803233427^|^Warhammer 40,000: Rogue Trader - Season Pass^|^2023-12-07^|^2023-12-07^|^29.99^|^29.99^|^^|^0.00^|^USD^|^default^|^https://www.gog.com/en/game/warhammer_40000_rogue_trader_season_pass^|^Owlcat Games^|^Owlcat Games^|^windows^|^osx^|^^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Turn-Based', 'slug': 'turn-based'}^|^{'name': 'Tactical', 'slug': 'tactical'}^|^{'name': 'Tactical RPG', 'slug': 'tactical-rpg'}^|^{'name': 'CRPG', 'slug': 'crpg'}^|^^|^^|^^|^^
^2068936868^|^Jusant^|^2023-10-31^|^2024-04-25^|^16.24^|^24.99^|^-35.0^|^8.75^|^USD^|^default^|^https://www.gog.com/en/game/jusant^|^DON'T NOD^|^DON'T NOD^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Casual', 'slug': 'casual'}^|^{'name': 'Platformer', 'slug': 'platformer'}^|^{'name': 'Third Person', 'slug': 'third-person'}^
^1106779987^|^Deepest Chamber: Resurrection^|^2023-10-24^|^2024-09-19^|^6.49^|^12.99^|^-50.0^|^6.50^|^USD^|^default^|^https://www.gog.com/en/game/deepest_chamber_resurrection^|^Balcony Softworks^|^Those Awesome Guys^|^windows^|^^|^^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'Turn-Based', 'slug': 'turn-based'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Mystery', 'slug': 'mystery'}^|^{'name': 'Resource Management', 'slug': 'resource-management'}^|^{'name': 'Roguelike', 'slug': 'roguelike'}^
^1669963958^|^Ghostrunner 2 Brutal Edition^|^2023-10-24^|^2023-10-26^|^20.99^|^69.99^|^-70.0^|^49.00^|^USD^|^default^|^https://www.gog.com/en/game/ghostrunner_2_brutal_edition^|^One More Level^|^505 Games^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Difficult', 'slug': 'difficult'}^|^{'name': 'Violent', 'slug': 'violent'}^|^{'name': 'Gore', 'slug': 'gore'}^|^{'name': 'FPS', 'slug': 'fps'}^|^{'name': 'Hack and Slash', 'slug': 'hack-and-slash'}^|^{'name': 'Post-apocalyptic', 'slug': 'post-apocalyptic'}^|^{'name': 'Fighting', 'slug': 'fighting'}^
^1161587802^|^The Crackpet Show: Happy Tree Friends Edition^|^2023-09-27^|^2023-09-27^|^2.39^|^2.99^|^-20.0^|^0.60^|^USD^|^default^|^https://www.gog.com/en/game/the_crackpet_show_happy_tree_friends_edition^|^Vixa Games^|^Ravenage Games, Ripples Asia Venture^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Funny', 'slug': 'funny'}^|^{'name': 'Difficult', 'slug': 'difficult'}^|^{'name': 'Roguelike', 'slug': 'roguelike'}^|^{'name': 'Cartoony', 'slug': 'cartoony'}^|^{'name': 'Roguelite', 'slug': 'roguelite'}^|^{'name': 'Local Co-Op', 'slug': 'local-co-op'}^|^{'name': 'Procedural Generation', 'slug': 'procedural-generation'}^|^{'name': 'Dungeon Crawler', 'slug': 'dungeon-crawler'}^
^1850581307^|^Prison City^|^2023-08-29^|^2024-06-25^|^7.99^|^9.99^|^-20.0^|^2.00^|^USD^|^default^|^https://www.gog.com/en/game/prison_city^|^Retroware, Programancer^|^Retroware^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Platformer', 'slug': 'platformer'}^|^{'name': 'Retro', 'slug': 'retro'}^|^{'name': 'Post-apocalyptic', 'slug': 'post-apocalyptic'}^|^^
^1345854134^|^Blasphemous 2 Digital Deluxe Edition^|^2023-08-24^|^2023-08-24^|^19.99^|^39.99^|^-50.0^|^20.00^|^USD^|^default^|^https://www.gog.com/en/game/blasphemous_2_digital_deluxe_edition^|^The Game Kitchen^|^Team17 Digital LTD.^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Horror', 'slug': 'horror'}^|^{'name': 'Platformer', 'slug': 'platformer'}^
^2113415415^|^Bomb Rush Cyberfunk^|^2023-08-18^|^2023-08-18^|^19.99^|^39.99^|^-50.0^|^20.00^|^USD^|^default^|^https://www.gog.com/en/game/bomb_rush_cyberfunk^|^Team Reptile^|^Team Reptile^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Platformer', 'slug': 'platformer'}^|^{'name': 'Relaxing', 'slug': 'relaxing'}^|^{'name': 'Cyberpunk', 'slug': 'cyberpunk'}^|^{'name': 'Walking Simulator', 'slug': 'walking-simulator'}^|^^|^^
^1587333905^|^Bomb Rush Cyberfunk DLC - Base & Jay^|^2023-08-18^|^2024-01-12^|^2.49^|^4.99^|^-50.0^|^2.50^|^USD^|^default^|^https://www.gog.com/en/game/bomb_rush_cyberfunk_dlc_base_jay^|^Team Reptile^|^Team Reptile^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Platformer', 'slug': 'platformer'}^|^{'name': 'Relaxing', 'slug': 'relaxing'}^|^{'name': 'Cyberpunk', 'slug': 'cyberpunk'}^|^{'name': 'Walking Simulator', 'slug': 'walking-simulator'}^|^^|^^
^1157299235^|^Baldur's Gate 3 - Digital Deluxe Edition upgrade^|^2023-08-03^|^2023-08-03^|^9.99^|^9.99^|^^|^0.00^|^USD^|^default^|^https://www.gog.com/en/game/baldurs_gate_3_digital_deluxe_edition_upgrade^|^Larian Studios^|^Larian Studios^|^windows^|^osx^|^^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Turn-Based', 'slug': 'turn-based'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Choices Matter', 'slug': 'choices-matter'}^|^{'name': 'Multiplayer', 'slug': 'multiplayer'}^|^{'name': 'Third Person', 'slug': 'third-person'}^
^1556263729^|^Jagged Alliance 3^|^2023-07-14^|^2023-07-14^|^44.99^|^44.99^|^^|^0.00^|^USD^|^default^|^https://www.gog.com/en/game/jagged_alliance_3^|^Haemimont Games^|^THQ Nordic GmbH^|^windows^|^^|^^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Turn-Based', 'slug': 'turn-based'}^|^{'name': 'Tactical', 'slug': 'tactical'}^|^{'name': 'Isometric', 'slug': 'isometric'}^|^{'name': 'Tactical RPG', 'slug': 'tactical-rpg'}^|^{'name': 'Modern', 'slug': 'modern'}^|^^|^^|^^|^^
^1561985671^|^Dr. Fetus' Mean Meat Machine^|^2023-06-22^|^2023-06-22^|^1.99^|^9.99^|^-80.0^|^8.00^|^USD^|^default^|^https://www.gog.com/en/game/dr_fetus_mean_meat_machine^|^Headup Games^|^Headup^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Funny', 'slug': 'funny'}^|^{'name': 'Platformer', 'slug': 'platformer'}^|^{'name': 'Difficult', 'slug': 'difficult'}^|^^|^^|^^|^^|^^
^1163245042^|^Bleak Sword DX^|^2023-06-08^|^2023-06-08^|^5.99^|^9.99^|^-40.0^|^4.00^|^USD^|^default^|^https://www.gog.com/en/game/bleak_sword_dx^|^more8bit^|^Devolver Digital^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Roguelike', 'slug': 'roguelike'}^|^{'name': 'Medieval', 'slug': 'medieval'}^|^{'name': 'Hack and Slash', 'slug': 'hack-and-slash'}^
^1841779300^|^STASIS: BONE TOTEM^|^2023-05-31^|^2023-05-31^|^9.99^|^19.99^|^-50.0^|^10.00^|^USD^|^default^|^https://www.gog.com/en/game/stasis_bone_totem^|^The Brotherhood^|^The Brotherhood^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Horror', 'slug': 'horror'}^|^{'name': 'Point&Click', 'slug': 'point-and-click'}^
^1809782847^|^HROT^|^2023-05-16^|^2022-06-22^|^12.99^|^19.99^|^-35.0^|^7.00^|^USD^|^default^|^https://www.gog.com/en/game/hrot^|^Spytihněv^|^Spytihněv^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Horror', 'slug': 'horror'}^|^{'name': 'Violent', 'slug': 'violent'}^|^{'name': 'Gore', 'slug': 'gore'}^|^{'name': 'FPS', 'slug': 'fps'}^
^1113728204^|^Age of Wonders 4: Premium Edition^|^2023-05-02^|^2023-05-02^|^71.99^|^89.99^|^-20.0^|^18.00^|^USD^|^default^|^https://www.gog.com/en/game/age_of_wonders_4_premium_edition^|^Triumph Studios^|^Paradox Interactive^|^windows^|^^|^^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Turn-Based', 'slug': 'turn-based'}^|^{'name': 'Tactical', 'slug': 'tactical'}^|^{'name': 'Magic', 'slug': 'magic'}^|^{'name': 'War', 'slug': 'war'}^|^{'name': 'Grand Strategy', 'slug': 'grand-strategy'}^|^{'name': '4X', 'slug': 'four-x'}^|^^|^^
^1724436620^|^Dead Cells: Medley of Pain Bundle^|^2023-03-06^|^2023-03-06^|^23.99^|^39.99^|^-40.0^|^16.00^|^USD^|^default^|^https://www.gog.com/en/game/dead_cells_medley_of_pain_bundle^|^Motion Twin^|^Motion Twin^|^windows^|^linux^|^osx^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Difficult', 'slug': 'difficult'}^|^{'name': 'Roguelike', 'slug': 'roguelike'}^|^{'name': 'Roguelite', 'slug': 'roguelite'}^|^{'name': 'Hack and Slash', 'slug': 'hack-and-slash'}^
^1702566435^|^Paper Cut Mansion^|^2022-10-27^|^2022-10-27^|^3.99^|^19.99^|^-80.0^|^16.00^|^USD^|^default^|^https://www.gog.com/en/game/paper_cut_mansion^|^Space Lizard Studios^|^Thunderful Publishing^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Mystery', 'slug': 'mystery'}^
^1620735257^|^Scorn^|^2022-10-14^|^2022-10-14^|^9.99^|^39.99^|^-75.0^|^30.00^|^USD^|^default^|^https://www.gog.com/en/game/scorn^|^Ebb Software^|^Kepler Interactive^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Horror', 'slug': 'horror'}^|^{'name': 'Violent', 'slug': 'violent'}^|^{'name': 'Sexual Content', 'slug': 'sexual-content'}^
^1914938584^|^Disciples: Liberation - GOG Edition^|^2022-09-14^|^2022-09-14^|^29.69^|^54.99^|^-46.0^|^25.30^|^USD^|^default^|^https://www.gog.com/en/game/disciples_liberation_gog_edition^|^Frima Studio^|^Kalypso Media Digital^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Turn-Based', 'slug': 'turn-based'}^|^{'name': 'Multiplayer', 'slug': 'multiplayer'}^|^{'name': 'Sexual Content', 'slug': 'sexual-content'}^|^{'name': 'Isometric', 'slug': 'isometric'}^|^{'name': 'Multiple Endings', 'slug': 'multiple-endings'}^
^1550416794^|^Trail Out: Complete Edition^|^2022-09-07^|^2023-12-14^|^17.82^|^29.71^|^-40.0^|^11.89^|^USD^|^default^|^https://www.gog.com/en/game/trail_out^|^GOOD BOYS^|^Crytivo^|^windows^|^^|^^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Casual', 'slug': 'casual'}^|^{'name': 'Funny', 'slug': 'funny'}^|^{'name': 'Third Person', 'slug': 'third-person'}^|^{'name': 'Local Co-Op', 'slug': 'local-co-op'}^|^{'name': 'Realistic', 'slug': 'realistic'}^|^{'name': 'Arcade', 'slug': 'arcade'}^|^{'name': 'Modern', 'slug': 'modern'}^|^{'name': 'Local Multiplayer', 'slug': 'local-multiplayer'}^|^{'name': 'Physics', 'slug': 'physics'}^
^1137446226^|^Citizen Sleeper^|^2022-05-05^|^2022-05-05^|^7.99^|^19.99^|^-60.0^|^12.00^|^USD^|^default^|^https://www.gog.com/en/game/citizen_sleeper^|^Jump Over The Age^|^Fellow Traveller^|^windows^|^osx^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Multiple Endings', 'slug': 'multiple-endings'}^|^{'name': 'LGBTQ+', 'slug': 'lgbtq-plus'}^|^^|^^
^1400088970^|^Tales From The Unending Void: Season 1^|^2022-05-02^|^2023-10-02^|^14.99^|^14.99^|^^|^0.00^|^USD^|^default^|^https://www.gog.com/en/game/tales_from_the_unending_void_season_1^|^Perverteer Games^|^Perverteer Games^|^windows^|^linux^|^osx^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Casual', 'slug': 'casual'}^|^{'name': 'Choices Matter', 'slug': 'choices-matter'}^|^{'name': 'Visual Novel', 'slug': 'visual-novel'}^|^{'name': 'Sexual Content', 'slug': 'sexual-content'}^|^{'name': 'Nudity', 'slug': 'nudity'}^|^{'name': 'Space', 'slug': 'space'}^
^2068318498^|^Nope Nope Nope Nurses^|^2022-04-28^|^2024-02-16^|^7.19^|^11.99^|^-40.0^|^4.80^|^USD^|^default^|^https://www.gog.com/en/game/nope_nope_nope_nurses^|^Dark One!^|^Shiravune^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Horror', 'slug': 'horror'}^|^{'name': 'Funny', 'slug': 'funny'}^|^{'name': 'Visual Novel', 'slug': 'visual-novel'}^|^{'name': 'Survival', 'slug': 'survival'}^|^{'name': 'Sexual Content', 'slug': 'sexual-content'}^|^{'name': 'Nudity', 'slug': 'nudity'}^
^1432253578^|^PowerSlave Exhumed^|^2022-02-10^|^2022-02-10^|^9.99^|^19.99^|^-50.0^|^10.00^|^USD^|^default^|^https://www.gog.com/en/game/powerslave_exhumed^|^Throwback Entertainment^|^Nightdive Studios^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Violent', 'slug': 'violent'}^|^{'name': 'Gore', 'slug': 'gore'}^|^{'name': 'FPS', 'slug': 'fps'}^|^{'name': 'Magic', 'slug': 'magic'}^|^{'name': 'Shooter', 'slug': 'shooter'}^|^{'name': 'Good Old Game', 'slug': 'good-old-game'}^
^1460420428^|^Werewolf: The Apocalypse - Earthblood - Champion of Gaia Edition^|^2022-02-04^|^2022-06-10^|^3.99^|^39.97^|^-90.0^|^35.98^|^USD^|^default^|^https://www.gog.com/en/game/werewolf_the_apocalypse_earthblood_champion_of_gaia_edition^|^Cyanide Studio^|^Nacon^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Third Person', 'slug': 'third-person'}^|^{'name': 'Gore', 'slug': 'gore'}^|^^|^^|^^|^^|^^
^2032137685^|^Sherlock Holmes Chapter One Deluxe Edition^|^2021-11-16^|^2021-11-16^|^8.99^|^59.99^|^-85.0^|^51.00^|^USD^|^default^|^https://www.gog.com/en/game/sherlock_holmes_chapter_one_deluxe_edition^|^Frogwares^|^Frogwares^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Logic', 'slug': 'logic'}^|^{'name': 'Investigation', 'slug': 'investigation'}^|^{'name': 'Puzzle Platformer', 'slug': 'puzzle-platformer'}^|^{'name': 'Detective-mystery', 'slug': 'detective'}^|^^|^^|^^|^^
^2037253096^|^Gigapocalypse^|^2021-11-12^|^2021-12-17^|^0.99^|^9.99^|^-90.0^|^9.00^|^USD^|^default^|^https://www.gog.com/en/game/gigapocalypse^|^Goody Gameworks^|^Headup^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Casual', 'slug': 'casual'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Arcade', 'slug': 'arcade'}^|^{'name': 'Fighting', 'slug': 'fighting'}^|^{'name': 'Dinosaurs', 'slug': 'dinosaurs'}^|^^|^^
^1462683593^|^A Little Golf Journey^|^2021-10-14^|^2021-10-14^|^3.89^|^12.99^|^-70.0^|^9.10^|^USD^|^default^|^https://www.gog.com/en/game/a_little_golf_journey^|^Okidokico^|^Playtonic Friends^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Mystery', 'slug': 'mystery'}^|^{'name': 'Family Friendly', 'slug': 'family-friendly'}^|^{'name': 'Relaxing', 'slug': 'relaxing'}^|^{'name': 'Physics', 'slug': 'physics'}^|^{'name': 'Hidden Object', 'slug': 'hidden-object'}^|^{'name': 'Cozy', 'slug': 'cozy'}^|^{'name': 'Sports', 'slug': 'sports'}^
^1299400354^|^A Juggler's Tale Collector's Edition^|^2021-09-29^|^2021-09-29^|^3.77^|^18.86^|^-80.0^|^15.09^|^USD^|^default^|^https://www.gog.com/en/game/a_jugglers_tale_collectors_edition^|^kaleidoscube^|^Assemble Entertainment^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Female Protagonist', 'slug': 'female-protagonist'}^|^{'name': 'Medieval', 'slug': 'medieval'}^|^{'name': 'Puzzle Platformer', 'slug': 'puzzle-platformer'}^|^{'name': 'Physics', 'slug': 'physics'}^|^^
^1308284027^|^Agatha Christie - Hercule Poirot: The First Cases^|^2021-09-27^|^2021-09-27^|^3.99^|^19.99^|^-80.0^|^16.00^|^USD^|^default^|^https://www.gog.com/en/game/agatha_christie_hercule_poirot_the_first_cases^|^Blazing Griffin^|^Microids^|^windows^|^osx^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Point&Click', 'slug': 'point-and-click'}^|^{'name': 'Mystery', 'slug': 'mystery'}^|^{'name': 'Isometric', 'slug': 'isometric'}^|^{'name': 'Investigation', 'slug': 'investigation'}^|^{'name': 'Detective-mystery', 'slug': 'detective'}^|^^|^^|^^|^^
^1772522891^|^Aragami 2^|^2021-09-17^|^2021-09-17^|^8.74^|^34.99^|^-75.0^|^26.25^|^USD^|^default^|^https://www.gog.com/en/game/aragami_2^|^Lince Works^|^Lince Works^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Multiplayer', 'slug': 'multiplayer'}^|^{'name': 'Third Person', 'slug': 'third-person'}^|^{'name': 'Magic', 'slug': 'magic'}^|^{'name': 'Stealth', 'slug': 'stealth'}^|^{'name': 'Ninja', 'slug': 'ninja'}^|^^
^1400514292^|^Kitaria Fables^|^2021-09-02^|^2021-09-02^|^3.99^|^19.99^|^-80.0^|^16.00^|^USD^|^default^|^https://www.gog.com/en/game/kitaria_fables^|^Twin Hearts^|^PQube^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Family Friendly', 'slug': 'family-friendly'}^|^{'name': 'Magic', 'slug': 'magic'}^|^{'name': 'Managerial', 'slug': 'managerial'}^|^{'name': 'Crafting', 'slug': 'crafting'}^|^{'name': 'Local Co-Op', 'slug': 'local-co-op'}^|^{'name': 'Cats', 'slug': 'cats'}^
